CHR,0.15616909364176484
HIN,0.13433109692748707
MOS,0.12171897652882298
BUD,0.11504593039038458
JEW,0.11221750452000682
ATH,0.10349198548503397
ADR,0.09090909090909091
SIK,0.089081473429124
NRM,0.0870400352634129
TA0,0.08212253209386224
JAN,0.07368290825571275
ZR0,0.06280514012647896
CON,0.050301910634909
SHN,0.04451336611293212
BAH,0.040205319317340504
